District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Rice Yield (kg/ha),min_vv,max_vv,range_vv,mean_vv,correlation_vv,permutation_entropy_vv,min_vh,max_vh,range_vh,mean_vh,correlation_vh,permutation_entropy_vh,min_vv_by_vh,max_vv_by_vh,range_vv_by_vh,mean_vv_by_vh,correlation_vv_by_vh,permutation_entropy_vv_by_vh,NDVI_mean,NDVI_max,NDVI_min,NDVI_std
Chau_Phu,10.626774,105.140369,WS,T,10-04-2022,4.0,7200,0.0086649665609002,0.3760238587856293,0.367358892224729,0.1368811581180327,0.1785457267978455,0.3898542972153651,0.0021928253117948,0.070581667125225,0.0683888418134301,0.0230092353885993,0.2331111311105606,0.3898542972153651,1.0758443830209892,28.195903976285283,27.12005959326429,6.850229186592129,-0.0390148116714879,0.3898542972153651,0.3823412335885062,0.5355780000956628,0.1453279696393327,0.1150098931103472
Chau_Phu,10.612095,105.141919,WS,T,10-04-2022,2.5,8000,0.0094286818057298,0.5602318048477173,0.5508031230419874,0.1017433070681161,0.2908697670782087,0.3898542972153651,0.0033405742142349,0.1973620951175689,0.194021520903334,0.0299673022883426,0.0365875941140469,0.3898542972153651,2.139909343054324,7.223225327056757,5.083315984002433,3.7625733614222128,-0.0191073113651654,0.3898542972153651,0.3857100142630925,0.5717468829502631,0.1416331332341653,0.1274779982051323
Chau_Phu,10.628311,105.12253,WS,T,10-04-2022,2.0,8000,0.0079039204865694,0.3560733497142792,0.3481694292277097,0.1031322862642506,0.407097880957338,0.3898542972153651,0.0048881890252232,0.115581564605236,0.1106933755800128,0.0291010840123312,0.3753172864551718,0.3898542972153651,0.990684911666997,56.54541828977602,55.55473337810903,8.374590758979597,0.4350834883755249,0.3898542972153651,0.3984999112480105,0.5646276603130519,0.1600409458364969,0.118324291584177
Chau_Phu,10.630244,105.19128,WS,D,12-04-2022,6.0,6800,0.0086914394050836,0.3627674281597137,0.3540759887546301,0.1356129144421882,0.2020756573424828,0.3898542972153651,0.0012508407235145,0.0795272961258888,0.0782764554023742,0.0257979516690183,0.2792648529534607,0.3898542972153651,0.8492227115011546,120.41780048895951,119.56857777745836,13.315154386089263,0.1939880586544622,0.3898542972153651,0.3679493065962311,0.5188357069617974,0.1659278300902303,0.0943559148223402
Chau_Phu,10.599524,105.186221,WS,D,12-04-2022,1.3,6400,0.0543617606163024,0.3561674654483795,0.301805704832077,0.1606534131699138,-0.0417632118531966,0.3898542972153651,0.0143007347360253,0.0743445754051208,0.0600438406690955,0.0383036207511193,-0.0152253409260232,0.3898542972153651,1.7251082849775894,9.99644906596112,8.27134078098353,4.548304022343966,-0.3007066306623445,0.3898542972153651,0.3739266582227817,0.545734959464439,0.1611519142783998,0.116293323654338
Chau_Phu,10.61225,105.175364,WS,D,12-04-2022,4.0,7200,0.0170433390885591,0.3776907622814178,0.3606474231928587,0.1275281780916783,0.4145661334144047,0.3898542972153651,0.003047730308026,0.0554719492793083,0.0524242189712822,0.0242497793838588,0.399983841171257,0.3898542972153651,0.5509947428989307,20.933450482062284,20.382455739163355,6.799144664755239,0.5763569309266856,0.3898542972153651,0.3754523540126405,0.5309638417168961,0.1728680950560938,0.1123589130197824
Chau_Phu,10.605148,105.164514,WS,D,12-04-2022,3.0,7200,0.0625147819519043,0.291197270154953,0.2286824882030487,0.186696409765217,-0.0584822308091908,0.3898542972153651,0.0108543233945965,0.0760186985135078,0.0651643751189112,0.036307924789273,0.2210133244327698,0.3898542972153651,1.9716263216891217,10.537552210915583,8.565925889226463,5.9655691643331705,0.2565987965907697,0.3898542972153651,0.3931854257458561,0.5559377490730617,0.163036479896151,0.1160634981034675
Chau_Phu,10.595261,105.15779,WS,D,12-04-2022,2.04,6800,0.0511918738484382,0.2792483568191528,0.2280564829707145,0.140518637581004,-0.0706159557162134,0.3736460655576666,0.004033672157675,0.07816693931818,0.074133267160505,0.0369534983765333,0.4158542396132017,0.3898542972153651,0.725532769769226,22.62363902198564,21.89810625221641,7.024782514805096,0.3828017762044262,0.3898542972153651,0.399381919073967,0.5995111624980757,0.1469291215317711,0.1306542350100716
Chau_Phu,10.603991,105.147312,WS,D,12-04-2022,3.34,7920,0.0149003881961107,0.4856595396995544,0.4707591515034437,0.1517300262219376,0.4277328118621726,0.3898542972153651,0.0061960369348526,0.0901552587747573,0.0839592218399047,0.0326182073137412,0.2465979307031928,0.3736460655576666,0.3202815693297832,65.95702920207587,65.6367476327461,11.121834888001016,0.5146615694644936,0.3898542972153651,0.3889890403725028,0.5955314968892024,0.1446559668418603,0.1321998817502578
Chau_Phu,10.603094,105.127872,WS,T,10-04-2022,2.3,8000,0.0241949036717414,0.6790538430213928,0.6548589393496513,0.1590322936988539,-0.0834083558901027,0.3898542972153651,0.0032543055713176,0.1103950962424278,0.1071407906711101,0.0310387409602602,0.0126282756380551,0.3898542972153651,0.8378664545802569,66.18192446351713,65.34405800893688,10.726891278839412,0.0143880258336394,0.3898542972153651,0.4081164161083189,0.6218718120339376,0.1395035687313459,0.1400744915196705
Chau_Phu,10.580993,105.154027,WS,T,10-04-2022,2.0,7200,0.0075563178397715,0.507608950138092,0.5000526322983205,0.1104712829045537,0.3175193199365545,0.3898542972153651,0.0033800927922129,0.1236266195774078,0.1202465267851948,0.0316724630020972,0.4884725187801088,0.3898542972153651,1.1225388533751322,23.75980621397656,22.637267360601424,5.1404894789429525,0.3277914205766474,0.3898542972153651,0.4012099316470841,0.6305296295931136,0.1320870419176491,0.1453330213319899
Chau_Phu,10.571793,105.16066,WS,T,10-04-2022,4.0,7200,0.0586471408605575,0.3468221127986908,0.2881749719381332,0.143668374667565,0.4492903971797087,0.3898542972153651,0.012499526143074,0.0719999819993972,0.0595004558563232,0.0386135938784314,0.3740586986230778,0.3898542972153651,1.2066242971628989,21.4022595785315,20.1956352813686,4.730600695392855,0.0438557413812151,0.3898542972153651,0.392933546239962,0.6136337860648935,0.1276447040157483,0.1442894803773581
Chau_Phu,10.559295,105.124493,WS,T,10-04-2022,1.8,7200,0.015306981280446,0.2616496086120605,0.2463426273316145,0.1034131400908033,0.3687568744635166,0.3898542972153651,0.0047820196487009,0.1159062162041664,0.1111241965554654,0.0312240807494769,0.1262754768058309,0.3898542972153651,0.8481533337957069,27.09791827278739,26.24976493899168,4.785286888692088,0.124230553578261,0.3898542972153651,0.4198785260159459,0.7650991363934276,0.0985254414185949,0.1917949242681378
Chau_Phu,10.552114,105.091399,WS,D,10-04-2022,3.6,7760,0.0140970423817634,0.5141013860702515,0.500004343688488,0.1515518072992563,0.1932055306794413,0.3898542972153651,0.003060350427404,0.0833837613463401,0.0803234109189361,0.0217548169376742,0.0946852571645047,0.3898542972153651,1.0189914220325835,45.5356760320718,44.51668461003921,11.781084891799097,0.505741682535969,0.3898542972153651,0.4078804970125168,0.741103263041263,0.1343331862362306,0.1803492240338591
Chau_Phu,10.56526,105.088832,WS,T,10-04-2022,1.65,8000,0.0107623804360628,0.3512413501739502,0.3404789697378874,0.1072431766531533,0.3209656389109836,0.3898542972153651,0.0027257171459496,0.0849093720316886,0.082183654885739,0.0243575205612513,0.3821666055686267,0.3898542972153651,0.903509689315106,40.55418534689059,39.65067565757548,6.3720642066992745,0.2055457200300473,0.3898542972153651,0.4142515272394401,0.7313921197747943,0.1414385215778516,0.1703531594745846
Chau_Phu,10.593644,105.075243,WS,T,10-04-2022,2.0,6800,0.0120221097022295,0.5054541826248169,0.4934320729225874,0.1341863408063849,0.3172903035915162,0.3898542972153651,0.0023459603544324,0.0556288547813892,0.0532828944269567,0.0223179644154798,0.2549534442786934,0.3898542972153651,0.933555481683222,47.91584925618483,46.982293774501606,10.14338373902109,0.7674304195296396,0.3898542972153651,0.4045456389817347,0.6413157530898058,0.1265069441940823,0.1472846668674401
Chau_Phu,10.571202,105.135919,WS,T,10-04-2022,1.8,7200,0.0253019575029611,0.3037061393260956,0.2784041818231344,0.1190019402032097,0.1353592255347882,0.3898542972153651,0.0049325143918395,0.1150422766804695,0.11010976228863,0.0316368751227855,0.2144068330183748,0.3898542972153651,1.597082665187536,23.539114094061755,21.94203142887422,5.140031741084423,-0.0714847442999008,0.3898542972153651,0.4072472194483603,0.701627635746854,0.1277441158070562,0.1653184997568448
Chau_Phu,10.590564,105.128439,WS,T,10-04-2022,5.0,8000,0.016900522634387,0.6129196286201477,0.5960191059857607,0.1380082500270671,-0.0794069976789301,0.3898542972153651,0.0023438518401235,0.0896342620253562,0.0872904101852327,0.0299988831005369,0.7133722226408544,0.3736460655576666,1.20042254169297,41.34208658888784,40.14166404719487,7.891524045939603,0.4098171500402829,0.3898542972153651,0.4099144465220075,0.6409707956104006,0.1444045742642758,0.1455133952512954
Chau_Phu,10.619493,105.095029,WS,T,10-04-2022,2.3,6800,0.0152274779975414,0.4053474068641662,0.3901199288666248,0.1066624534626801,0.0550223157047213,0.3898542972153651,0.0043375431559979,0.0654861107468605,0.0611485675908625,0.030687431183954,0.3731689390695918,0.3898542972153651,0.9208798987803564,19.47522302904993,18.55434313026957,5.595610564295695,0.434472994906262,0.3898542972153651,0.4062397828999448,0.6239311374972291,0.1605950864226567,0.1288657359528515
Chau_Phu,10.565735,105.172074,WS,T,10-04-2022,2.0,7200,0.0269832536578178,0.6055952906608582,0.5786120370030403,0.1449479767017894,-0.0003836430816188,0.3898542972153651,0.0054772389121353,0.1354683935642242,0.1299911546520888,0.0417010954891641,0.2379554561015875,0.3898542972153651,1.2541870417158756,35.479946518115106,34.22575947639923,6.587153815255756,0.5366531716732668,0.3898542972153651,0.3897773519261033,0.5966908547580456,0.1297123445530036,0.1408771841827842
Chau_Phu,10.562531,105.169469,WS,T,10-04-2022,1.25,7600,0.0170573834329843,0.4979743659496307,0.4809169825166464,0.118216425490876,0.0125160378034677,0.3898542972153651,0.0013020284241065,0.0585447661578655,0.0572427377337589,0.0217432114748387,0.1718570276868019,0.3898542972153651,1.6928996148968776,41.10574011809515,39.41284050319827,8.065492640172678,0.5187164313259671,0.3898542972153651,0.3920655416363633,0.6099545562223093,0.1242987099218129,0.1453853052098867
Chau_Phu,10.555822,105.1711,WS,T,10-04-2022,1.95,7200,0.0155387055128812,0.3676520884037018,0.3521133828908205,0.1174106330921252,0.2300707619411526,0.3736460655576666,0.0027336424682289,0.0728929936885833,0.0701593512203544,0.0287663232302293,0.2640446181517535,0.3898542972153651,0.5785247584989567,20.651609051490027,20.07308429299107,4.938413673576856,0.411876801645204,0.3898542972153651,0.3946428129846038,0.6237004026124752,0.1156425651326515,0.1508444259299619
Chau_Phu,10.546857,105.181035,WS,T,10-04-2022,2.6,6800,0.024097790941596,0.5114440321922302,0.4873462412506342,0.1301501745151149,0.2339507390386978,0.3898542972153651,0.0027053081430494,0.0880736410617828,0.0853683329187333,0.0267977444713728,-0.0994165634097302,0.3898542972153651,0.9597164974174556,52.94703258923233,51.98731609181488,8.146294347589501,0.51025978502054,0.3898542972153651,0.3923378270763928,0.6288507265369506,0.1071839563902758,0.1543426309806949
Chau_Phu,10.546629,105.163964,WS,T,10-04-2022,1.95,7200,0.0277567058801651,0.2292035967111587,0.2014468908309936,0.1061657503661182,0.4670271150518574,0.3898542972153651,0.0019038302125409,0.1575624197721481,0.1556585895596072,0.0374058671360318,0.2038590391977956,0.3898542972153651,0.8956261136321427,85.3226182550979,84.42699214146575,7.939983356196894,0.0419693345535942,0.3574378338999682,0.3970613787507698,0.6509319761801216,0.0996585644905805,0.1622156967087968
Chau_Phu,10.554634,105.1522,WS,D,10-04-2022,2.3,7040,0.0045425822027027,0.2510272264480591,0.2464846442453563,0.1115478369303875,0.2486740917410543,0.3898542972153651,0.002285341033712,0.1817563623189926,0.1794710212852805,0.032753097708337,0.0225774559663496,0.3574378338999682,0.7731683093218213,33.164539221467024,32.391370912145206,5.9435991526876295,-0.0237225299648156,0.3898542972153651,0.3989214700510068,0.6630303673727689,0.1001292815730967,0.1636121104525878
Chau_Phu,10.547628,105.146859,WS,T,10-04-2022,1.65,7200,0.025426261126995,0.3542439639568329,0.3288177028298378,0.1017087003630068,-0.000635607642774,0.3898542972153651,0.0038402162026613,0.0456203334033489,0.0417801172006875,0.0207733974869673,0.5436827006710202,0.3898542972153651,1.1039430870083615,26.571852583964443,25.46790949695608,6.814704764418163,-0.0188743063377487,0.3898542972153651,0.3991835570065527,0.6778145179921601,0.0956922818860671,0.169188256614837
Chau_Phu,10.534615,105.134916,WS,T,10-04-2022,2.56,6800,0.0175726283341646,0.2999173104763031,0.2823446821421385,0.076551009590427,0.2475891066534085,0.3898542972153651,0.0033174492418766,0.063236117362976,0.0599186681210994,0.017474301948419,0.4617944970425635,0.3898542972153651,1.231529980820875,47.06620270881447,45.83467272799359,8.625436496876539,0.5034838663773229,0.3898542972153651,0.4258722653832911,0.7877371934367187,0.1096130680647546,0.2064678656256458
Chau_Phu,10.521024,105.146349,WS,T,10-04-2022,1.5,6400,0.0175489448010921,0.2546952366828918,0.2371462918817997,0.1065706462702817,0.3591838471671538,0.3898542972153651,0.0054923482239246,0.0492315888404846,0.0437392406165599,0.0236630238489144,0.2510475767889728,0.3898542972153651,0.8842641188712893,27.41557617945916,26.531312060587872,6.909042821880687,0.2445232699662084,0.3898542972153651,0.4002292254247477,0.6858584693676217,0.0728188331494617,0.1799880167237724
Chau_Phu,10.546679,105.126512,WS,D,10-04-2022,1.74,6400,0.0121721811592578,0.3842888176441192,0.3721166364848614,0.0937226061812705,0.345164949365325,0.3898542972153651,0.0027562619652599,0.1540184915065765,0.1512622295413166,0.0334405604258386,0.4418452928259665,0.3898542972153651,0.3400853754618908,25.021442796135005,24.68135742067312,5.766266025760023,0.1206193299033197,0.3898542972153651,0.4185001573702716,0.7704496313667539,0.0904747203431999,0.1957329140752739
Chau_Phu,10.505349,105.165087,WS,T,10-04-2022,1.7,6880,0.0370650142431259,0.742270290851593,0.7052052766084671,0.1455580944816271,-0.1630161629632304,0.3499767707289835,0.0053630503825843,0.0522078871726989,0.0468448367901146,0.0259621708032985,0.0067585997900457,0.3499767707289835,1.1404120233633177,14.617643796307092,13.477231772943776,6.065573049527984,0.3366716362461283,0.3499767707289835,0.3987348941478218,0.6882872275911075,0.0550289417508259,0.1869240105370228
Chau_Phu,10.522164,105.178664,WS,T,10-04-2022,3.6,7760,0.0189286731183528,0.3260533511638641,0.3071246780455112,0.1157467729515499,0.0480040468102642,0.3898542972153651,0.0035519625525921,0.0788246542215347,0.0752726916689425,0.03030313757093,0.3633192881322925,0.3898542972153651,1.1981543554923075,19.32710068660192,18.128946331109614,5.380234955256145,0.2528731360377877,0.3898542972153651,0.3944666552329717,0.6688334060044019,0.0779850215912634,0.1741860724896866
Chau_Phu,10.531488,105.186775,WS,T,10-04-2022,3.0,8000,0.0367525443434715,0.2394536137580871,0.2027010694146156,0.1048773974180221,-0.1159981260256353,0.3898542972153651,0.0053709265775978,0.073328785598278,0.0679578590206801,0.0263008880170269,0.1339046848175737,0.3898542972153651,1.6811817320606324,20.59972925514731,18.91854752308668,5.414949887630323,0.0801321558078016,0.3736460655576666,0.3895857391136608,0.6453865723965154,0.0888244427473784,0.1640363740090864
Chau_Phu,10.536087,105.175145,WS,T,10-04-2022,5.0,7040,0.0187613777816295,0.329898476600647,0.3111370988190174,0.122087277058098,0.0105472541410303,0.3898542972153651,0.0022995232138782,0.0771080628037452,0.074808539589867,0.0261713567370962,0.1023064077932415,0.3898542972153651,0.9177570898968808,15.04932081536568,14.131563725468798,5.190539158683164,-0.1348024353132921,0.3898542972153651,0.3948519050913815,0.6564865597122997,0.0902282738661731,0.1665877721874905
Chau_Phu,10.548566,105.198194,WS,T,10-04-2022,2.7,6800,0.0118189956992864,0.340792715549469,0.3289737198501825,0.1039147576731112,0.2987589876062185,0.3898542972153651,0.0032576266676187,0.070869393646717,0.0676117669790983,0.0240953345783054,0.3812651530001508,0.3898542972153651,1.6131324835617502,42.01889454769936,40.40576206413761,6.903746938254987,0.2959524055957391,0.3898542972153651,0.3817717768623108,0.574915893099873,0.1212802459631496,0.1378897586754459
Chau_Phu,10.567359,105.177342,WS,T,10-04-2022,1.8,7200,0.016249343752861,0.2949296236038208,0.2786802798509598,0.096756715224021,0.3209603333207399,0.3898542972153651,0.0034596731420606,0.0647035464644432,0.0612438733223825,0.023731857447678,0.2483616602111299,0.3898542972153651,0.4848463899750133,21.896733875671657,21.41188748569665,6.417796088170964,0.4585100523964178,0.3898542972153651,0.3873762502393038,0.5874728049167295,0.1307123952857693,0.1375038092776117
Chau_Phu,10.576126,105.183375,WS,T,10-04-2022,1.5,7200,0.0393559597432613,0.5022101998329163,0.4628542400896549,0.1846501752734184,0.1142198163316961,0.3898542972153651,0.0032568061724305,0.0833845734596252,0.0801277672871947,0.0322844753973186,-0.179283404729075,0.3898542972153651,2.0685327084813165,50.46689976376685,48.39836705528554,8.233411806938609,0.0144038820693844,0.3898542972153651,0.3805896398108135,0.5689345553583582,0.1356151675405544,0.1277978057974076
Chau_Phu,10.564704,105.19729,WS,T,10-04-2022,2.0,7200,0.0155785270035266,0.3228037357330322,0.3072252087295055,0.1148334524283806,0.0439993657256101,0.3898542972153651,0.0047596315853297,0.064406044781208,0.0596464131958782,0.0281880533374432,0.123641918280816,0.3898542972153651,1.5763300065482966,12.16932396996018,10.592993963411883,5.138112425862495,0.4765143342895919,0.3898542972153651,0.3754359808144715,0.5385732148442696,0.1275457915908013,0.1258437642430109
Chau_Phu,10.558195,105.203328,WS,T,10-04-2022,1.4,8000,0.0173812620341777,0.4081230759620666,0.3907418139278888,0.1194694706549247,0.1552274808275684,0.3898542972153651,0.0032084786798805,0.0561761520802974,0.0529676734004169,0.0244688968976131,0.305073065164827,0.3736460655576666,0.681008886919678,14.405434871600656,13.72442598468098,6.308720584818001,0.5865676607185976,0.3898542972153651,0.3762609413667426,0.5462478912907185,0.1267442935796687,0.1287792210741657
Chau_Phu,10.585739,105.193578,WS,T,10-04-2022,2.3,7040,0.0076945619657635,0.3468518555164337,0.3391572935506701,0.1287325677048001,0.0644503094293555,0.3898542972153651,0.0028653296176344,0.0613523088395595,0.0584869792219251,0.0267787538598188,0.402742560787404,0.3898542972153651,1.0232960081525633,24.26813835839964,23.24484235024708,7.123225931293855,0.1753156438238229,0.3898542972153651,0.3782568682863814,0.5354914881110923,0.1505475084232481,0.113943623825669
Chau_Phu,10.581404,105.200348,WS,T,10-04-2022,1.8,7200,0.0269774552434682,0.5307308435440063,0.5037533883005381,0.1597250210535195,0.0545898511984464,0.3898542972153651,0.0030373006593436,0.2005325704813003,0.1974952698219567,0.0432577710986758,0.0715009322881754,0.3898542972153651,0.9758257983801046,12.166673067534058,11.190847269153952,5.042737292658085,0.225900063032644,0.3898542972153651,0.3741497769465102,0.5199973231407853,0.1453511281651639,0.1134251704359695
Chau_Phu,10.570816,105.208925,WS,T,10-04-2022,2.15,7200,0.0053661265410482,0.5522043704986572,0.5468382439576089,0.1162326914620482,0.0821551486260635,0.3898542972153651,0.0016979337669909,0.0821129530668258,0.0804150192998349,0.0303856985540025,0.2153050451212579,0.3898542972153651,0.3929354823459463,99.22274787930544,98.82981239695948,10.411595650737423,0.2728732100338336,0.3898542972153651,0.3708542551981459,0.5297667510354337,0.131206587128286,0.1217573498266786
Chau_Thanh,10.446006,105.338972,SA,T,10-07-2022,2.2,5500,0.0062032798305153,0.3297494053840637,0.3235461255535483,0.0748187982743339,0.0572842064055536,0.3339627119458964,0.0041211158968508,0.04491513594985,0.0407940200529992,0.0185962298751941,-0.030940284693442,0.3339627119458964,0.829884649175896,19.185305855320724,18.35542120614483,5.313234929585525,-0.0043791682388347,0.3339627119458964,0.3737599874249674,0.4903885603347918,0.2033397138694834,0.1011922957295425
Chau_Thanh,10.442271,105.339057,SA,T,10-07-2022,2.53,6000,0.02073410525918,0.4018648266792297,0.3811307214200496,0.1323317193559237,-0.0119933897930305,0.3339627119458964,0.0030896773096174,0.0851286351680755,0.0820389578584581,0.0266411392450598,-0.1674683764396349,0.3339627119458964,0.8558675918190978,41.27977643182446,40.42390884000536,8.534275317892225,0.1410533329223185,0.3339627119458964,0.3751252140101162,0.4951474553394732,0.201269079177746,0.1030304012163027
Chau_Thanh,10.439647,105.334052,SA,T,10-07-2022,2.42,6500,0.0073909917846322,0.5565673112869263,0.5491763195022941,0.1867775068884449,0.0774801335351536,0.3339627119458964,0.0029481451492756,0.1249209865927696,0.1219728414434939,0.0276370594178193,-0.1818560581972326,0.3339627119458964,1.9447507907233013,45.58884086099148,43.64409007026818,10.724974296145833,-0.1120315360692627,0.3339627119458964,0.3803855454019561,0.5069709204850608,0.1962106180681763,0.1096003390577316
Chau_Thanh,10.444036,105.331928,SA,T,10-07-2022,2.42,6000,0.0206733308732509,0.3232053518295288,0.3025320209562778,0.1460037383117846,0.0137940316872032,0.3339627119458964,0.0075824214145541,0.0555930994451046,0.0480106780305504,0.0261446279473602,0.2512991417518412,0.3339627119458964,1.430043026618678,42.62561181434081,41.19556878772213,8.29589641905506,0.318787151556576,0.3339627119458964,0.3792093320756597,0.5041490405979011,0.1955552746871228,0.1099482293496598
Chau_Thanh,10.447125,105.31374,SA,T,10-07-2022,2.75,6400,0.0290925130248069,0.6347482204437256,0.6056557074189186,0.1208602739498019,-0.0805995638195093,0.3339627119458964,0.0053519052453339,0.0983783230185508,0.0930264177732169,0.0301788744317101,0.0051510026586678,0.3339627119458964,0.8053435045322697,40.907793807240346,40.10245030270808,6.206946875564639,-0.0187902326378307,0.3339627119458964,0.3852553222926065,0.5194498054783339,0.1851306989419835,0.1231211233439435
Chau_Thanh,10.436532,105.313783,SA,T,10-07-2022,1.32,5500,0.0169852133840322,0.2762057781219482,0.259220564737916,0.0971339335665106,0.1905631854257315,0.3339627119458964,0.0031389330979436,0.1557843834161758,0.1526454503182321,0.0352305918433038,0.0195755121153345,0.3339627119458964,1.3611805114835365,15.907386658317296,14.54620614683376,4.321386593045865,0.2382202826687097,0.3339627119458964,0.3893262046230551,0.5290325726567813,0.179427658082471,0.1282134647590065
Chau_Thanh,10.434624,105.327551,SA,T,10-07-2022,2.53,6600,0.0337598323822021,0.2303477376699447,0.1965879052877426,0.0997534428856202,0.0389969647018443,0.3339627119458964,0.0040113292634487,0.0362934544682502,0.0322821252048015,0.0178735753122184,0.1158901089204945,0.3339627119458964,1.4209209182495164,26.45331519396609,25.032394275716577,7.202334773034906,-0.0691678127165433,0.3339627119458964,0.3858014123723667,0.5171106098861623,0.1923308301758566,0.1172671301900455
Chau_Thanh,10.420981,105.295797,SA,T,15-07-2022,1.76,6000,0.0101502584293484,0.2998553812503814,0.289705122821033,0.0903130545546966,-0.0793573824141319,0.3339627119458964,0.0029083301778882,0.0397439673542976,0.0368356371764093,0.0195521171470837,0.1430757939204129,0.3339627119458964,0.2669114025408553,21.70918676323284,21.44227536069198,6.556604834847869,0.1069178201441764,0.3339627119458964,0.3909660879636064,0.5467697281414301,0.157641837484357,0.1498732755742631
Chau_Thanh,10.470305,105.287062,SA,T,15-07-2022,1.43,5500,0.0141743663698434,0.2529636025428772,0.2387892361730337,0.0973924402413623,0.0530486971201802,0.3339627119458964,0.0059445756487548,0.1011219248175621,0.0951773491688072,0.0260087561993194,0.1499447111005806,0.3339627119458964,0.7206160899425255,14.871376995176078,14.150760905233552,5.09552850284997,0.1622610943418208,0.3339627119458964,0.3504236126300272,0.5274465599047984,-0.0401732965734541,0.1664595106878474
Chau_Thanh,10.494104,105.291042,SA,D,15-07-2022,1.76,6500,0.0162134747952222,0.4697036147117615,0.4534901399165392,0.110368190067155,0.0591555859625455,0.3339627119458964,0.0031260531395673,0.0787910372018814,0.075664984062314,0.0239129983820021,0.5319127535275214,0.3339627119458964,2.052462774359729,24.128301181268675,22.075838406908947,5.247747378715856,-0.0299439865512519,0.3339627119458964,0.3303154943362517,0.504211938654991,-0.1006938568285666,0.1722303353550612
Chau_Thanh,10.43531,105.292557,SA,T,15-07-2022,1.87,5500,0.021369794383645,0.2803355753421783,0.2589657809585333,0.1005385096317955,-0.0579501598882698,0.3339627119458964,0.003729288233444,0.0559633858501911,0.052234097616747,0.0226652850563238,0.3506299426627652,0.3339627119458964,1.4973896920477652,29.15728229220881,27.659892600161047,7.309747549708628,-0.1045304866208108,0.3339627119458964,0.3930205092863069,0.5442398717406124,0.1610602723562622,0.1448819760258437
Chau_Thanh,10.419561,105.277369,SA,T,15-07-2022,1.43,5500,0.0245586112141609,0.5212439894676208,0.4966853782534599,0.1725140190018075,0.6084418284963632,0.3339627119458964,0.0086606452241539,0.0618307404220104,0.0531700951978564,0.0235339272767305,-0.228604114584468,0.3339627119458964,1.0005352441843485,30.50014473509357,29.499609490909226,8.33125877825233,0.5069134764299587,0.3339627119458964,0.3858083777690028,0.5520238625819471,0.1444315901397734,0.1556332469101326
Chau_Thanh,10.458369,105.270803,SA,T,15-07-2022,1.87,6400,0.0416888818144798,0.2976107001304626,0.2559218183159828,0.1449351499655417,0.5433447004478443,0.3339627119458964,0.004727950785309,0.0997831523418426,0.0950552015565335,0.0250088227912783,0.0568633211624804,0.3339627119458964,1.60207041995232,34.06886042961061,32.46679000965829,9.676614398288097,0.5801756814245739,0.3339627119458964,0.3597012186953906,0.5406487937706617,-0.0401732965734541,0.1719133852739902
Chau_Thanh,10.470013,105.264425,SA,T,15-07-2022,1.54,5500,0.0148379541933536,0.3350008428096771,0.3201628886163234,0.103518493872668,-0.2569648716494864,0.3339627119458964,0.0062635838985443,0.0755418539047241,0.0692782700061798,0.0265143738194767,0.1885037922861512,0.3339627119458964,0.9179043482111388,18.67792204423522,17.760017696024082,5.12403237642603,0.3564629083155943,0.3339627119458964,0.3595329761017403,0.5361209685266123,-0.0401732965734541,0.1678100546991423
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,0.0207722578197717,0.2919389009475708,0.271166643127799,0.113229952619544,-0.2587100581406089,0.3339627119458964,0.0089158024638891,0.0930742397904396,0.0841584373265504,0.0368089635989495,0.1280289092929521,0.3339627119458964,1.024178662339491,9.693744352765563,8.669565690426074,3.998141454784601,-0.1338443803332174,0.3339627119458964,0.3611592699061432,0.5291681453231025,-0.0401732965734541,0.157486516371423
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,0.0165168177336454,0.3105209171772003,0.2940040994435549,0.1230286201462149,0.4790468606149553,0.3339627119458964,0.0050163334235548,0.0975671410560607,0.0925508076325059,0.030749651304047,-0.0017007884603278,0.3339627119458964,1.3407123433108397,13.172011086756376,11.831298743445537,4.18297666378551,0.1216367029262015,0.3339627119458964,0.3856606969275433,0.5238684127398492,0.1571904190805738,0.1318529661105723
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,0.0174321681261062,0.3461811244487762,0.32874895632267,0.077281914917486,0.1504395272575084,0.3339627119458964,0.0055039669387042,0.1916515976190567,0.1861476306803524,0.0321298267226666,-0.0754197883544539,0.3339627119458964,0.722338827577236,20.208617825464906,19.48627899788767,4.521421582295518,-0.010860207772451,0.3339627119458964,0.383033087980198,0.5118405392021972,0.1667763648090758,0.1237276948683673
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,0.0081218462437391,0.3801677227020263,0.3720458764582872,0.1396096705326012,0.2869044376905389,0.3339627119458964,0.0041712555103003,0.0562909469008445,0.0521196913905441,0.0292992974365396,0.3122661459547245,0.3339627119458964,0.8473165864388655,21.05668314653425,20.209366560095383,5.291850748962856,0.0794405068854157,0.3339627119458964,0.3816339986829141,0.5112000540607566,0.1733598283912168,0.120893965321205
